"","ID","name","genre","editor","dev","year","platform","period","link","addon"
"2261",796,"Sapiens","action","Loriciel","Myriad","1987","atari","préhistoire","http://www.histogames.com/HTML/inventaire/fiche_game/S/Sapiens.php","games"
"2262",796,"Sapiens","action","Loriciel","Myriad","1987","dos","préhistoire","http://www.histogames.com/HTML/inventaire/fiche_game/S/Sapiens.php","games"
"2263",797,"Scourge of War : Gettysburg","stratégie","Slitherine","NorbSoftDev","2012","windows","guerre de sécession","http://www.histogames.com/HTML/inventaire/fiche_game/serie_scourgeofwar/Scourge-of-war-gettysburg.php","games"
"2264",798,"Second Front","stratégie","Strategic Simulations Inc.","Strategic Simulations Inc.","1990","amiga","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_conflict/Second-front-germany-turns-east.php","games"
"2265",798,"Second Front","stratégie","Strategic Simulations Inc.","Strategic Simulations Inc.","1990","amiga","front est","http://www.histogames.com/HTML/inventaire/fiche_game/serie_conflict/Second-front-germany-turns-east.php","games"
"2266",798,"Second Front","stratégie","Strategic Simulations Inc.","Strategic Simulations Inc.","1990","dos","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_conflict/Second-front-germany-turns-east.php","games"
"2267",798,"Second Front","stratégie","Strategic Simulations Inc.","Strategic Simulations Inc.","1990","dos","front est","http://www.histogames.com/HTML/inventaire/fiche_game/serie_conflict/Second-front-germany-turns-east.php","games"
"2268",799,"Secret Weapons of the Luftwaffe","simulation","Lucasfilm Games","Lucasfilm Games","1991","dos","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/lucasfilm-wwii-air-combat-trilogy/Secret-weapons-of-the-luftwaffe.php","games"
"2269",799,"Secret Weapons of the Luftwaffe","simulation","Lucasfilm Games","Lucasfilm Games","1991","dos","front ouest","http://www.histogames.com/HTML/inventaire/fiche_game/lucasfilm-wwii-air-combat-trilogy/Secret-weapons-of-the-luftwaffe.php","games"
"2270",800,"Secret Weapons over Normandy","simulation","Lucas Arts","Totally Games","2003","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/S/Secret-weapons-over-normandy.php","games"
"2271",800,"Secret Weapons over Normandy","simulation","Lucas Arts","Totally Games","2003","windows","front ouest","http://www.histogames.com/HTML/inventaire/fiche_game/S/Secret-weapons-over-normandy.php","games"
"2272",800,"Secret Weapons over Normandy","simulation","Lucas Arts","Totally Games","2003","ps2","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/S/Secret-weapons-over-normandy.php","games"
"2273",800,"Secret Weapons over Normandy","simulation","Lucas Arts","Totally Games","2003","ps2","front ouest","http://www.histogames.com/HTML/inventaire/fiche_game/S/Secret-weapons-over-normandy.php","games"
"2274",800,"Secret Weapons over Normandy","simulation","Lucas Arts","Totally Games","2003","xbox","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/S/Secret-weapons-over-normandy.php","games"
"2275",800,"Secret Weapons over Normandy","simulation","Lucas Arts","Totally Games","2003","xbox","front ouest","http://www.histogames.com/HTML/inventaire/fiche_game/S/Secret-weapons-over-normandy.php","games"
"2276",801,"Shadow of Rome","action-aventure","Capcom","Capcom","2005","ps2","antiquité","http://www.histogames.com/HTML/inventaire/fiche_game/S/Shadow-of-rome.php","games"
"2277",802,"ShellShock : Nam '67","action","Eidos Interactive","Guerrilla","2004","windows","guerre froide","http://www.histogames.com/HTML/inventaire/fiche_game/serie_shellshock/Shellshock-nam-67.php","games"
"2278",802,"ShellShock : Nam '67","action","Eidos Interactive","Guerrilla","2004","windows","guerre du vietnam","http://www.histogames.com/HTML/inventaire/fiche_game/serie_shellshock/Shellshock-nam-67.php","games"
"2279",802,"ShellShock : Nam '67","action","Eidos Interactive","Guerrilla","2004","ps2","guerre froide","http://www.histogames.com/HTML/inventaire/fiche_game/serie_shellshock/Shellshock-nam-67.php","games"
"2280",802,"ShellShock : Nam '67","action","Eidos Interactive","Guerrilla","2004","ps2","guerre du vietnam","http://www.histogames.com/HTML/inventaire/fiche_game/serie_shellshock/Shellshock-nam-67.php","games"
"2281",802,"ShellShock : Nam '67","action","Eidos Interactive","Guerrilla","2004","xbox","guerre froide","http://www.histogames.com/HTML/inventaire/fiche_game/serie_shellshock/Shellshock-nam-67.php","games"
"2282",802,"ShellShock : Nam '67","action","Eidos Interactive","Guerrilla","2004","xbox","guerre du vietnam","http://www.histogames.com/HTML/inventaire/fiche_game/serie_shellshock/Shellshock-nam-67.php","games"
"2283",803,"ShellShock 2 : Blood Trails","action","Eidos Interactive","Rebellion","2009","windows","guerre froide","http://www.histogames.com/HTML/inventaire/fiche_game/serie_shellshock/Shellshock-2-blood-trails.php","games"
"2284",803,"ShellShock 2 : Blood Trails","action","Eidos Interactive","Rebellion","2009","windows","guerre du vietnam","http://www.histogames.com/HTML/inventaire/fiche_game/serie_shellshock/Shellshock-2-blood-trails.php","games"
"2285",803,"ShellShock 2 : Blood Trails","action","Eidos Interactive","Rebellion","2009","ps3","guerre froide","http://www.histogames.com/HTML/inventaire/fiche_game/serie_shellshock/Shellshock-2-blood-trails.php","games"
"2286",803,"ShellShock 2 : Blood Trails","action","Eidos Interactive","Rebellion","2009","ps3","guerre du vietnam","http://www.histogames.com/HTML/inventaire/fiche_game/serie_shellshock/Shellshock-2-blood-trails.php","games"
"2287",803,"ShellShock 2 : Blood Trails","action","Eidos Interactive","Rebellion","2009","xbox 360","guerre froide","http://www.histogames.com/HTML/inventaire/fiche_game/serie_shellshock/Shellshock-2-blood-trails.php","games"
"2288",803,"ShellShock 2 : Blood Trails","action","Eidos Interactive","Rebellion","2009","xbox 360","guerre du vietnam","http://www.histogames.com/HTML/inventaire/fiche_game/serie_shellshock/Shellshock-2-blood-trails.php","games"
"2289",804,"Shiloh : Grant's Trial in the West","stratégie","Strategic Simulations, Inc.","Strategic Simulations, Inc.","1987","apple ii","guerre de sécession","http://www.histogames.com/HTML/inventaire/fiche_game/S/Shiloh-grants-trial-in-the-west.php","games"
"2290",804,"Shiloh : Grant's Trial in the West","stratégie","Strategic Simulations, Inc.","Strategic Simulations, Inc.","1987","atari 8-bit","guerre de sécession","http://www.histogames.com/HTML/inventaire/fiche_game/S/Shiloh-grants-trial-in-the-west.php","games"
"2291",804,"Shiloh : Grant's Trial in the West","stratégie","Strategic Simulations, Inc.","Strategic Simulations, Inc.","1987","c64","guerre de sécession","http://www.histogames.com/HTML/inventaire/fiche_game/S/Shiloh-grants-trial-in-the-west.php","games"
"2292",804,"Shiloh : Grant's Trial in the West","stratégie","Strategic Simulations, Inc.","Strategic Simulations, Inc.","1987","dos","guerre de sécession","http://www.histogames.com/HTML/inventaire/fiche_game/S/Shiloh-grants-trial-in-the-west.php","games"
"2293",805,"Shingen the Ruler","stratégie","HOT.B","Another","1989","nes","sengoku jidai","http://www.histogames.com/HTML/inventaire/fiche_game/S/Shingen-the-ruler.php","games"
"2294",806,"Shogun","aventure","Mastertronic","Mastertronic","1986","amstrad","sengoku jidai","http://www.histogames.com/HTML/inventaire/fiche_game/S/Shogun.php","games"
"2295",806,"Shogun","aventure","Mastertronic","Mastertronic","1986","c64","sengoku jidai","http://www.histogames.com/HTML/inventaire/fiche_game/S/Shogun.php","games"
"2296",806,"Shogun","aventure","Mastertronic","Mastertronic","1986","dos","sengoku jidai","http://www.histogames.com/HTML/inventaire/fiche_game/S/Shogun.php","games"
"2297",807,"Shogun : Total War","stratégie","Electronic Arts","The Creative Assembly","2000","windows","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_totalwar/Shogun-TW.php","games"
"2298",807,"Shogun : Total War","stratégie","Electronic Arts","The Creative Assembly","2000","windows","sengoku jidai","http://www.histogames.com/HTML/inventaire/fiche_game/serie_totalwar/Shogun-TW.php","games"
"2299",808,"Shogun : Total War : L'Invasion mongole","stratégie","Electronic Arts","The Creative Assembly","2001","windows","moyen-âge","http://www.histogames.com/HTML/inventaire/fiche_game/serie_totalwar/Shogun-IM-TW.php","games"
"2300",808,"Shogun : Total War : L'Invasion mongole","stratégie","Electronic Arts","The Creative Assembly","2001","windows","invasions mongoles","http://www.histogames.com/HTML/inventaire/fiche_game/serie_totalwar/Shogun-IM-TW.php","games"
"2301",809,"Shogun 2 : Total War","stratégie","SEGA","The Creative Assembly","2011","windows","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_totalwar/ShogunII-TW.php","games"
"2302",809,"Shogun 2 : Total War","stratégie","SEGA","The Creative Assembly","2011","windows","sengoku jidai","http://www.histogames.com/HTML/inventaire/fiche_game/serie_totalwar/ShogunII-TW.php","games"
"2303",810,"Shogun 2 : Total War - The Ikko Ikki Clan Pack (DLC)","stratégie","SEGA","The Creative Assembly","2011","windows","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_totalwar/ShogunII-IIC-TW.php","addon"
"2304",810,"Shogun 2 : Total War - The Ikko Ikki Clan Pack (DLC)","stratégie","SEGA","The Creative Assembly","2011","windows","sengoku jidai","http://www.histogames.com/HTML/inventaire/fiche_game/serie_totalwar/ShogunII-IIC-TW.php","addon"
"2305",811,"Shogun : Total War - Warlord Edition","stratégie","Electronic Arts","The Creative Assembly","2001","windows","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_totalwar/Shogun-WE-TW.php","games"
"2306",811,"Shogun : Total War - Warlord Edition","stratégie","Electronic Arts","The Creative Assembly","2001","windows","sengoku jidai","http://www.histogames.com/HTML/inventaire/fiche_game/serie_totalwar/Shogun-WE-TW.php","games"
"2307",811,"Shogun : Total War - Warlord Edition","stratégie","Electronic Arts","The Creative Assembly","2001","windows","moyen-âge","http://www.histogames.com/HTML/inventaire/fiche_game/serie_totalwar/Shogun-WE-TW.php","games"
"2308",811,"Shogun : Total War - Warlord Edition","stratégie","Electronic Arts","The Creative Assembly","2001","windows","invasions mongoles","http://www.histogames.com/HTML/inventaire/fiche_game/serie_totalwar/Shogun-WE-TW.php","games"
"2309",812,"Sid Meier's Antietam!","stratégie","Electronic Arts","Firaxis Games","1999","windows","guerre de sécession","http://www.histogames.com/HTML/inventaire/fiche_game/serie_sidmeierscivilwar/Sid-meier-s-antietam.php","games"
"2310",813,"Sid Meier's Colonization","stratégie","MicroProse","MicroProse","1994","amiga","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_colonization/Colonization.php","games"
"2311",813,"Sid Meier's Colonization","stratégie","MicroProse","MicroProse","1994","amiga","guerre indépendance américaine","http://www.histogames.com/HTML/inventaire/fiche_game/serie_colonization/Colonization.php","games"
"2312",813,"Sid Meier's Colonization","stratégie","MicroProse","MicroProse","1994","dos","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_colonization/Colonization.php","games"
"2313",813,"Sid Meier's Colonization","stratégie","MicroProse","MicroProse","1994","dos","guerre indépendance américaine","http://www.histogames.com/HTML/inventaire/fiche_game/serie_colonization/Colonization.php","games"
"2314",813,"Sid Meier's Colonization","stratégie","MicroProse","MicroProse","1994","windows","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_colonization/Colonization.php","games"
"2315",813,"Sid Meier's Colonization","stratégie","MicroProse","MicroProse","1994","windows","guerre indépendance américaine","http://www.histogames.com/HTML/inventaire/fiche_game/serie_colonization/Colonization.php","games"
"2316",813,"Sid Meier's Colonization","stratégie","MicroProse","MicroProse","1994","mac","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_colonization/Colonization.php","games"
"2317",813,"Sid Meier's Colonization","stratégie","MicroProse","MicroProse","1994","mac","guerre indépendance américaine","http://www.histogames.com/HTML/inventaire/fiche_game/serie_colonization/Colonization.php","games"
"2318",814,"Sid Meier's Gettysburg!","stratégie","Electronic Arts","Firaxis Games","1997","windows","guerre de sécession","http://www.histogames.com/HTML/inventaire/fiche_game/serie_sidmeierscivilwar/Sid-meier-s-gettysburg.php","games"
"2319",815,"Sid Meier's Pirates!","stratégie","MicroProse","MicroProse","1987","amiga","piraterie","http://www.histogames.com/HTML/inventaire/fiche_game/serie_sidmeierspirates/Sid-meier-s-pirates-1987.php","games"
"2320",815,"Sid Meier's Pirates!","stratégie","MicroProse","MicroProse","1987","amstrad","piraterie","http://www.histogames.com/HTML/inventaire/fiche_game/serie_sidmeierspirates/Sid-meier-s-pirates-1987.php","games"
"2321",815,"Sid Meier's Pirates!","stratégie","MicroProse","MicroProse","1987","atari st","piraterie","http://www.histogames.com/HTML/inventaire/fiche_game/serie_sidmeierspirates/Sid-meier-s-pirates-1987.php","games"
"2322",815,"Sid Meier's Pirates!","stratégie","MicroProse","MicroProse","1987","c64","piraterie","http://www.histogames.com/HTML/inventaire/fiche_game/serie_sidmeierspirates/Sid-meier-s-pirates-1987.php","games"
"2323",815,"Sid Meier's Pirates!","stratégie","MicroProse","MicroProse","1987","dos","piraterie","http://www.histogames.com/HTML/inventaire/fiche_game/serie_sidmeierspirates/Sid-meier-s-pirates-1987.php","games"
"2324",815,"Sid Meier's Pirates!","stratégie","MicroProse","MicroProse","1987","nes","piraterie","http://www.histogames.com/HTML/inventaire/fiche_game/serie_sidmeierspirates/Sid-meier-s-pirates-1987.php","games"
"2325",816,"Sid Meier's Pirates!","stratégie","Atari","Firaxis","2004","windows","piraterie","http://www.histogames.com/HTML/inventaire/fiche_game/serie_sidmeierspirates/Sid-meier-s-pirates-2004.php","games"
"2326",816,"Sid Meier's Pirates!","stratégie","Atari","Firaxis","2004","mac","piraterie","http://www.histogames.com/HTML/inventaire/fiche_game/serie_sidmeierspirates/Sid-meier-s-pirates-2004.php","games"
"2327",816,"Sid Meier's Pirates!","stratégie","Atari","Firaxis","2004","xbox 360","piraterie","http://www.histogames.com/HTML/inventaire/fiche_game/serie_sidmeierspirates/Sid-meier-s-pirates-2004.php","games"
"2328",816,"Sid Meier's Pirates!","stratégie","Atari","Firaxis","2004","nintendo wii","piraterie","http://www.histogames.com/HTML/inventaire/fiche_game/serie_sidmeierspirates/Sid-meier-s-pirates-2004.php","games"
"2329",816,"Sid Meier's Pirates!","stratégie","Atari","Firaxis","2004","psp","piraterie","http://www.histogames.com/HTML/inventaire/fiche_game/serie_sidmeierspirates/Sid-meier-s-pirates-2004.php","games"
"2330",817,"Silent Heroes : Elite Troops of WWII","stratégie","1C Company","Dark Fox","2006","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_soldiers/Silent-heroes.php","games"
"2331",818,"Silent Hunter","simulation","Strategic Simulations, Inc.","Aeon Electronic Entertainment","1996","dos","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_silenthunter/Silent-hunter.php","games"
